epp_row_id,id_reference,scientific_name,Clements_name,order,family,family_common,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km,era5_year,era5_first_month,era5_latitude,era5_longitude,era5_weather_start_date,era5_weather_end_date,era5_weather_dataset,era5_pre_max_mm_day_first_month,era5_pre_mean_mm_day_first_month,era5_pre_sd_mm_day_first_month,era5_pre_sum_mm_first_month,era5_pre_wet_days_gt1mm_first_month,era5_tmp_mean_C_first_month,era5_tmp_range_C_first_month,era5_tmp_sd_C_first_month
611,544Kleven2020,Poecile_cinctus,Poecile_cinctus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_cinctus,monogamy,yearly,grey-headed_chickadee,69.4667,-29.8333,yes,microsatellite,2015,2015,June,June,66.7,2.0,1.0,3.0,611,-29.8333,2015,6.0,221.0,-8.0,-8.034482956,0.034482956,-7.120000172,-0.879999828,6.0,-8.0,-8.034482956,0.034482956,-7.120000172,-0.879999828,1.0,26.70000076,37.7103457,-11.01034493,36.97999954,-10.27999878,26.70000076,37.7103457,-11.01034493,36.97999954,-10.27999878,1.0,5.900000095,5.900000095,6.0,6.0,1.0,1.0,1.0,6.0,6.0,2015.0,69.4667,-29.8333,,,both,True,69.47,-29.83,69.4667,Poecile_cinctus_69.47_-29.83,105.3387176,2015.0,6.0,69.4667,-29.8333,2015-06-01,2015-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,6.121480464933882,0.3305530181446414,1.1249862777688129,9.916590544339243,2.0,-10.890627818637403,8.857772191365598,3.1112326345923864
612,544Kleven2020,Poecile_cinctus,Poecile_cinctus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_cinctus,monogamy,yearly,grey-headed_chickadee,69.4667,-29.8333,yes,microsatellite,2016,2016,June,June,40.0,2.0,3.0,5.0,612,-29.8333,2016,6.0,221.0,-6.0,-8.034482956,2.034482956,-7.460000134,1.460000134,6.0,-6.0,-8.034482956,2.034482956,-7.460000134,1.460000134,1.0,30.5,37.7103457,-7.210345696,36.11999969,-5.619999695,30.5,37.7103457,-7.210345696,36.11999969,-5.619999695,1.0,5.900000095,5.900000095,6.0,6.0,1.0,1.0,1.0,6.0,6.0,2016.0,69.4667,-29.8333,,,both,True,69.47,-29.83,69.4667,Poecile_cinctus_69.47_-29.83,105.3387176,2016.0,6.0,69.4667,-29.8333,2016-06-01,2016-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,7.671046256973568,0.4954481249302015,1.4374491772155062,14.863443747906048,4.0,-7.713446617126444,8.662783940633119,2.359866784771907
613,544Kleven2020,Poecile_cinctus,Poecile_cinctus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_cinctus,monogamy,yearly,grey-headed_chickadee,69.4667,-29.8333,yes,microsatellite,2017,2017,June,June,40.0,2.0,3.0,5.0,613,-29.8333,2017,6.0,221.0,-7.5,-8.034482956,0.534482956,-6.940000057,-0.559999943,6.0,-7.5,-8.034482956,0.534482956,-6.940000057,-0.559999943,1.0,40.79999924,37.7103457,3.089653541,34.71999969,6.079999542,40.79999924,37.7103457,3.089653541,34.71999969,6.079999542,1.0,5.900000095,5.900000095,6.0,6.0,1.0,1.0,1.0,6.0,6.0,2017.0,69.4667,-29.8333,,,both,True,69.47,-29.83,69.4667,Poecile_cinctus_69.47_-29.83,105.3387176,2017.0,6.0,69.4667,-29.8333,2017-06-01,2017-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,5.595788359642029,0.5227054323396393,1.2224560701935714,15.681162970189176,4.0,-10.009918573167564,6.199384689331055,1.8611120300230768
614,544Kleven2020,Poecile_cinctus,Poecile_cinctus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_cinctus,monogamy,yearly,grey-headed_chickadee,69.4667,-29.8333,yes,microsatellite,2018,2018,June,June,50.0,3.0,3.0,6.0,614,-29.8333,2018,6.0,221.0,-7.800000191,-8.034482956,0.234482765,-6.840000057,-0.960000134,6.0,-7.800000191,-8.034482956,0.234482765,-6.840000057,-0.960000134,1.0,28.30000114,37.7103457,-9.410344551,35.11999969,-6.81999855,28.30000114,37.7103457,-9.410344551,35.11999969,-6.81999855,1.0,5.800000191,5.800000191,6.0,6.0,1.0,1.0,1.0,6.0,6.0,2018.0,69.4667,-29.8333,,,both,True,69.47,-29.83,69.4667,Poecile_cinctus_69.47_-29.83,105.3387176,2018.0,6.0,69.4667,-29.8333,2018-06-01,2018-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,5.08006931215732,0.6434846662247177,1.1204546134925268,19.30453998674153,6.0,-8.437047894795713,14.54118537902832,3.710407171115053
615,548Bao2019,Passer_ammodendri,Passer_ammodendri,Passeriformes,Passeridae,Old World Sparrows,Passer_ammodendri,monogamy,yearly,saxaul_sparrow,40.3667,96.2333,yes,microsatellite,2014,2014,,,38.82,33.0,52.0,85.0,615,96.2333,2014,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,40.37,96.23,40.3667,96.2333_40.37_96.23,1833.535041,,,,,,,,,,,,,,,
616,548Bao2019,Lanius_isabellinus,Lanius_isabellinus,Passeriformes,Laniidae,Shrikes,Lanius_isabellinus,monogamy,yearly,Isabelline_shrike,40.3667,96.2333,yes,microsatellite,2012,2012,,,5.56,1.0,17.0,18.0,616,96.2333,2012,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,40.37,96.23,40.3667,Lanius_isabellinus_40.37_96.23,1833.535041,,,,,,,,,,,,,,,
617,548Bao2019,Lanius_isabellinus,Lanius_isabellinus,Passeriformes,Laniidae,Shrikes,Lanius_isabellinus,monogamy,yearly,Isabelline_shrike,40.3667,96.2333,yes,microsatellite,2013,2013,,,0.0,0.0,20.0,20.0,617,96.2333,2013,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,40.37,96.23,40.3667,Lanius_isabellinus_40.37_96.23,1833.535041,,,,,,,,,,,,,,,
618,548Bao2019,Lanius_isabellinus,Lanius_isabellinus,Passeriformes,Laniidae,Shrikes,Lanius_isabellinus,monogamy,yearly,Isabelline_shrike,40.3667,96.2333,yes,microsatellite,2014,2014,,,4.92,1.0,22.0,23.0,618,96.2333,2014,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,40.37,96.23,40.3667,Lanius_isabellinus_40.37_96.23,1833.535041,,,,,,,,,,,,,,,
619,616Marasco2020,Spheniscus_magellanicus,Spheniscus_magellanicus,Sphenisciformes,Spheniscidae,Penguins,Spheniscus_magellanicus,monogamy,yearly,Magellanic_penguin,-47.75,-65.8833,no,microsatellite,2010,2011,September,April,42.0,10.0,14.0,24.0,619,-65.8833,2010,9.0,223.0,7.700000286,7.796551885,-0.096551599,8.320000076,-0.61999979,4.0,13.02500027,12.98922438,0.035775896,13.32250021,-0.297499931,8.0,2.900000095,12.5034485,-9.603448409,11.96000032,-9.060000229,111.5000021,120.4206919,-8.920689801,100.2800022,11.21999993,8.0,10.69999981,11.20000005,9.0,4.0,8.0,1.0,1.0,9.0,4.0,2010.0,-47.75,-65.8833,0.126049152,0.083633735,both,True,-47.75,-65.88,47.75,Spheniscus_magellanicus_-47.75_-65.88,4.36784871,2010.0,9.0,-47.75,-65.8833,2010-09-01,2010-09-30,ECMWF/ERA5_LAND/DAILY_AGGR,2.147233486084588,0.2645103456877962,0.5267582842748841,7.935310370633886,2.0,8.015133052402094,8.154938379923465,1.8665867445724589
620,616Marasco2020,Spheniscus_magellanicus,Spheniscus_magellanicus,Sphenisciformes,Spheniscidae,Penguins,Spheniscus_magellanicus,monogamy,yearly,Magellanic_penguin,-47.75,-65.8833,no,microsatellite,2011,2012,September,April,55.0,11.0,9.0,20.0,620,-65.8833,2011,9.0,223.0,8.5,7.796551885,0.703448115,8.060000134,0.439999866,4.0,13.87500024,12.98922438,0.88577586,13.29750024,0.577499998,8.0,17.0,12.5034485,4.496551495,11.16000032,5.839999676,108.4000022,120.4206919,-12.02068971,100.1000021,8.300000191,8.0,10.30000019,11.46250021,9.0,4.0,8.0,1.0,1.0,9.0,4.0,2011.0,-47.75,-65.8833,0.087307373,0.078720304,both,True,-47.75,-65.88,47.75,Spheniscus_magellanicus_-47.75_-65.88,4.36784871,2011.0,9.0,-47.75,-65.8833,2011-09-01,2011-09-30,ECMWF/ERA5_LAND/DAILY_AGGR,5.604073405265808,0.5900999009041877,1.2973014047343634,17.702997027125633,4.0,7.954833793640161,11.003082275390623,2.7560873624174524
621,131Kudernatsch2010,Oenanthe_oenanthe,Oenanthe_oenanthe,Passeriformes,Muscicapidae,Old World Flycatchers,Oenanthe_oenanthe,monogamy,yearly,Northern_wheatear,49.5,8.17,,microsatellite,2005,2005,April,September,50.0,10.0,10.0,20.0,621,8.17,2005,4.0,118.0,11.69999981,9.810344943,1.889654867,11.06000023,0.63999958,9.0,17.08333365,15.74482783,1.338505819,16.96666686,0.116666794,6.0,65.70000458,52.2310351,13.46896948,41.33999977,24.36000481,366.0000076,383.9551795,-17.95517185,374.2800041,-8.27999649,6.0,10.5,11.25000032,4.0,9.0,6.0,1.0,1.0,4.0,9.0,2005.0,49.5,8.17,0.473535874,0.538327354,both,True,49.5,8.17,49.5,Oenanthe_oenanthe_49.5_8.17,349.2012828,2005.0,4.0,49.5,8.17,2005-04-01,2005-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,16.03252589702464,2.7807343674030705,4.028752617361956,83.42203102209211,13.0,10.535676617092578,12.593998591105162,2.666705628769734
622,131Kudernatsch2010,Oenanthe_oenanthe,Oenanthe_oenanthe,Passeriformes,Muscicapidae,Old World Flycatchers,Oenanthe_oenanthe,monogamy,yearly,Northern_wheatear,49.5,8.17,,microsatellite,2006,2006,April,September,38.0,3.0,5.0,8.0,622,8.17,2006,4.0,118.0,10.5,9.810344943,0.689655057,11.06000023,-0.560000229,9.0,17.56666708,15.74482783,1.821839248,16.99333359,0.573333486,6.0,58.29999924,52.2310351,6.068964136,46.90000038,11.39999886,435.4000053,383.9551795,51.44482586,362.5200035,72.88000183,6.0,10.0,11.3499999,4.0,9.0,6.0,1.0,1.0,4.0,9.0,2006.0,49.5,8.17,0.409718967,0.53329822,both,True,49.5,8.17,49.5,Oenanthe_oenanthe_49.5_8.17,349.2012828,2006.0,4.0,49.5,8.17,2006-04-01,2006-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,7.814131435907257,1.697978870562622,1.8956332520287205,50.93936611687866,15.0,9.400746112399652,10.595917383829716,2.913523363604607
623,440Anker-Nilssen2008,Fratercula_arctica,Fratercula_arctica,Charadriiformes,Alcidae,"Auks, Murres, and Puffins",Fratercula_arctica,monogamy,yearly,Atlantic_puffin,67.43,11.88,no,microsatellite,2003,2003,June,July,0.0,0.0,12.0,12.0,623,11.88,2003,6.0,224.0,,,,,,7.0,,,,,,2.0,,,,,,,,,,,2.0,,,6.0,7.0,2.0,1.0,1.0,6.0,7.0,2003.0,67.43,11.88,,0.103,both,True,67.43,11.88,67.43,Fratercula_arctica_67.43_11.88,59.06844355,2003.0,6.0,67.43,11.88,2003-06-01,2003-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
624,440Anker-Nilssen2008,Fratercula_arctica,Fratercula_arctica,Charadriiformes,Alcidae,"Auks, Murres, and Puffins",Fratercula_arctica,monogamy,yearly,Atlantic_puffin,67.43,11.88,no,microsatellite,2004,2004,June,July,0.0,0.0,26.0,26.0,624,11.88,2004,6.0,224.0,,,,,,7.0,,,,,,2.0,,,,,,,,,,,2.0,,,6.0,7.0,2.0,1.0,1.0,6.0,7.0,2004.0,67.43,11.88,0.03895,0.03895,both,True,67.43,11.88,67.43,Fratercula_arctica_67.43_11.88,59.06844355,2004.0,6.0,67.43,11.88,2004-06-01,2004-06-30,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
625,512Ding2021,Prinia_flaviventris,Prinia_flaviventris,Passeriformes,Cisticolidae,Cisticolas and Allies,Prinia_flaviventris,monogamy,yearly,yellow-bellied_prinia,23.65,107.0667,no,SNPs,2013,2013,May,July,23.0,3.0,10.0,13.0,625,107.0667,2013,5.0,225.0,25.60000038,25.78275911,-0.182758726,25.52000008,0.080000305,7.0,27.23333359,27.0896556,0.143677986,26.88000031,0.353333282,3.0,191.1000061,188.4620711,2.637934981,168.8599991,22.24000702,495.9000092,616.6275966,-120.7275875,624.7200073,-128.8199982,3.0,8.699999809,8.53333346,5.0,7.0,3.0,1.0,1.0,5.0,7.0,2013.0,23.65,107.0667,0.428465989,0.563803175,both,True,23.65,107.07,23.65,Prinia_flaviventris_23.65_107.07,242.1864984,2013.0,5.0,23.65,107.0667,2013-05-01,2013-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,45.87036669244071,7.653581929801933,10.959345753917976,237.26103982386,20.0,25.18626952222601,9.393556594848633,2.398230828449732
626,402McRae1996,Gallinula_chloropus,Gallinula_chloropus,Gruiformes,Rallidae,"Rails, Gallinules, and Coots",Gallinula_chloropus,monogamy,yearly,moorhen,52.63,-0.27,no,DNA fingerprinting,1991,1991,March,July,0.0,0.0,7.0,7.0,626,-0.27,1991,3.0,226.0,7.700000286,5.617241465,2.082758821,6.320000076,1.38000021,7.0,11.34000025,10.9965519,0.343448346,11.36800018,-0.027999935,5.0,31.39999962,47.16896636,-15.76896674,47.73999996,-16.34000034,184.7000036,245.544832,-60.84482833,247.5200033,-62.81999969,5.0,7.5,8.600000191,3.0,7.0,5.0,1.0,1.0,3.0,7.0,1991.0,52.63,-0.27,0.423488577,0.573225326,both,True,52.63,-0.27,52.63,Gallinula_chloropus_52.63_-0.27,37.29517287,1991.0,3.0,52.63,-0.27,1991-03-01,1991-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,9.174749255066672,1.8294693350180484,2.248572895085472,56.7135493855595,16.0,8.062681534469789,10.691013971964535,2.5983514575137727
627,402McRae1996,Gallinula_chloropus,Gallinula_chloropus,Gruiformes,Rallidae,"Rails, Gallinules, and Coots",Gallinula_chloropus,monogamy,yearly,moorhen,52.63,-0.27,no,DNA fingerprinting,1992,1992,March,July,0.0,0.0,6.0,6.0,627,-0.27,1992,3.0,226.0,7.400000095,5.617241465,1.782758631,6.860000134,0.539999962,7.0,12.42000036,10.9965519,1.423448461,11.50400017,0.916000195,5.0,59.70000076,47.16896636,12.5310344,43.91999989,15.78000088,251.7000008,245.544832,6.155168813,229.6800041,22.01999664,5.0,7.300000191,9.340000343,3.0,7.0,5.0,1.0,1.0,3.0,7.0,1992.0,52.63,-0.27,0.392227586,0.629328236,both,True,52.63,-0.27,52.63,Gallinula_chloropus_52.63_-0.27,37.29517287,1992.0,3.0,52.63,-0.27,1992-03-01,1992-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,10.222489814907476,2.3523852162771304,2.523444940779485,72.92394170459104,16.0,7.375793075561548,7.426891326904297,1.7120512636536471
628,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,1999,1999,January,April,0.0,,,,628,121.08,1999,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1999.0,22.0,121.08,,0.130669565,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,1999.0,1.0,22.0,121.08,1999-01-01,1999-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
629,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,2000,2000,January,April,0.0,,,,629,121.08,2000,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2000.0,22.0,121.08,,,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,2000.0,1.0,22.0,121.08,2000-01-01,2000-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
630,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,2001,2001,January,April,1.0,,,,630,121.08,2001,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2001.0,22.0,121.08,,0.56685,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,2001.0,1.0,22.0,121.08,2001-01-01,2001-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
631,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,2002,2002,January,April,0.0,,,,631,121.08,2002,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2002.0,22.0,121.08,,0.525325,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,2002.0,1.0,22.0,121.08,2002-01-01,2002-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
632,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,2003,2003,January,April,0.0,,,,632,121.08,2003,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2003.0,22.0,121.08,0.5696,0.5591,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,2003.0,1.0,22.0,121.08,2003-01-01,2003-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
633,480Hsu2006,Otus_elegans,Otus_elegans,Strigiformes,Strigidae,Owls,Otus_elegans,monogamy,yearly,elegant_scops-owl,22.0,121.08,both,microsatellite,2004,2004,January,April,0.0,,,,633,121.08,2004,1.0,227.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2004.0,22.0,121.08,,,both,True,22.0,121.08,22.0,Otus_elegans_22_121.08,22.53475404,2004.0,1.0,22.0,121.08,2004-01-01,2004-01-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
634,131Kudernatsch2010,Oenanthe_oenanthe,Oenanthe_oenanthe,Passeriformes,Muscicapidae,Old World Flycatchers,Oenanthe_oenanthe,monogamy,yearly,Northern_wheatear,49.5,8.17,no,microsatellite,2005,2005,April,September,50.0,10.0,10.0,20.0,634,8.17,2005,4.0,118.0,11.69999981,9.810344943,1.889654867,11.06000023,0.63999958,9.0,17.08333365,15.74482783,1.338505819,16.96666686,0.116666794,6.0,65.70000458,52.2310351,13.46896948,41.33999977,24.36000481,366.0000076,383.9551795,-17.95517185,374.2800041,-8.27999649,6.0,10.5,11.25000032,4.0,9.0,6.0,1.0,1.0,4.0,9.0,2005.0,49.5,8.17,0.473535874,0.538327354,both,True,49.5,8.17,49.5,Oenanthe_oenanthe_49.5_8.17,349.2012828,2005.0,4.0,49.5,8.17,2005-04-01,2005-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,16.03252589702464,2.7807343674030705,4.028752617361956,83.42203102209211,13.0,10.535676617092578,12.593998591105162,2.666705628769734
635,131Kudernatsch2010,Oenanthe_oenanthe,Oenanthe_oenanthe,Passeriformes,Muscicapidae,Old World Flycatchers,Oenanthe_oenanthe,monogamy,yearly,Northern_wheatear,49.5,8.17,no,microsatellite,2006,2006,April,September,38.0,3.0,5.0,8.0,635,8.17,2006,4.0,118.0,10.5,9.810344943,0.689655057,11.06000023,-0.560000229,9.0,17.56666708,15.74482783,1.821839248,16.99333359,0.573333486,6.0,58.29999924,52.2310351,6.068964136,46.90000038,11.39999886,435.4000053,383.9551795,51.44482586,362.5200035,72.88000183,6.0,10.0,11.3499999,4.0,9.0,6.0,1.0,1.0,4.0,9.0,2006.0,49.5,8.17,0.409718967,0.53329822,both,True,49.5,8.17,49.5,Oenanthe_oenanthe_49.5_8.17,349.2012828,2006.0,4.0,49.5,8.17,2006-04-01,2006-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,7.814131435907257,1.697978870562622,1.8956332520287205,50.93936611687866,15.0,9.400746112399652,10.595917383829716,2.913523363604607
636,175Maguire2008,Stipiturus_malachurus,Stipiturus_malachurus,Passeriformes,Maluridae,Fairywrens,Stipiturus_malachurus,monogamy,yearly,Southern_emu-wren,-38.38,141.6,no,microsatellite,2000,2001,August,March,20.0,1.0,4.0,5.0,636,141.6,2000,8.0,228.0,10.0,10.32068989,-0.320689892,10.56000023,-0.560000229,3.0,15.73750019,15.05646581,0.681034376,15.00750031,0.729999876,8.0,82.09999847,103.0000024,-20.90000396,89.44000168,-7.340003204,473.1000137,465.2310437,7.868970016,436.0400074,37.06000633,8.0,8.5,10.16250026,8.0,3.0,8.0,1.0,1.0,8.0,3.0,2000.0,-38.38,141.6,,0.272531765,both,True,-38.38,141.6,38.38,Stipiturus_malachurus_-38.38_141.6,0.178737257,2000.0,8.0,-38.38,141.6,2000-08-01,2000-08-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
637,175Maguire2008,Stipiturus_malachurus,Stipiturus_malachurus,Passeriformes,Maluridae,Fairywrens,Stipiturus_malachurus,monogamy,yearly,Southern_emu-wren,-38.38,141.6,no,microsatellite,2001,2002,August,March,14.29,1.0,6.0,7.0,637,141.6,2001,8.0,228.0,11.0,10.32068989,0.679310108,10.34000015,0.659999847,3.0,15.26250005,15.05646581,0.206034233,15.19500029,0.067499757,8.0,174.1000061,103.0000024,71.10000367,91.12000046,82.98000565,632.600008,465.2310437,167.3689643,455.6200077,176.9800003,8.0,7.400000095,9.762500226,8.0,3.0,8.0,1.0,1.0,8.0,3.0,2001.0,-38.38,141.6,0.643803208,0.324326435,both,True,-38.38,141.6,38.38,Stipiturus_malachurus_-38.38_141.6,0.178737257,2001.0,8.0,-38.38,141.6,2001-08-01,2001-08-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
638,175Maguire2008,Stipiturus_malachurus,Stipiturus_malachurus,Passeriformes,Maluridae,Fairywrens,Stipiturus_malachurus,monogamy,yearly,Southern_emu-wren,-38.38,141.6,no,microsatellite,2002,2003,August,March,8.33,1.0,11.0,12.0,638,141.6,2002,8.0,228.0,10.19999981,10.32068989,-0.120690083,10.44000015,-0.240000343,3.0,14.80000031,15.05646581,-0.256465505,15.37000027,-0.569999957,8.0,66.09999847,103.0000024,-36.90000396,95.48000107,-29.38000259,397.2000055,465.2310437,-68.03103819,477.2400078,-80.04000225,8.0,9.300000191,10.57500017,8.0,3.0,8.0,1.0,1.0,8.0,3.0,2002.0,-38.38,141.6,0.519066124,0.448671138,both,True,-38.38,141.6,38.38,Stipiturus_malachurus_-38.38_141.6,0.178737257,2002.0,8.0,-38.38,141.6,2002-08-01,2002-08-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
639,554Lifjeld2025,Periparus_ater,Periparus_ater,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_ater,monogamy,single-year study,coal_tit,59.9833,10.6,yes,microsatellite,1989,1989,April,July,84.0,21.0,4.0,25.0,639,10.6,1989,4.0,229.0,4.700000286,3.948275916,0.751724371,3.54000001,1.160000277,7.0,11.87500012,11.18793118,0.687068938,11.02999998,0.845000136,4.0,72.0,43.59655254,28.40344746,42.06000023,29.93999977,232.2999992,251.8620729,-19.56207366,274.580003,-42.28000374,4.0,8.0,10.4000001,4.0,7.0,4.0,1.0,1.0,4.0,7.0,1989.0,59.9833,10.6,0.223199439,0.500226306,both,True,59.98,10.6,59.9833,Periparus_ater_59.98_10.6,24.32524826,1989.0,4.0,59.9833,10.6,1989-04-01,1989-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,17.421147529148584,3.78380901087129,4.4621040116093615,113.5142703261387,16.0,3.7197541342841474,13.377354303995787,3.143159718790985
640,569Hauber2018,Morus_serrator,Morus_serrator,Suliformes,Sulidae,Boobies and Gannets,Morus_serrator,monogamy,single-year study,Australasian_gannet,-39.6333,177.0833,no,DNA fingerprinting,2005,2005,November,December,1.33,0.0,30.0,30.0,640,177.0833,2005,11.0,230.0,,,,,,12.0,,,,,,2.0,,,,,,,,,,,2.0,,,11.0,12.0,2.0,1.0,1.0,11.0,12.0,2005.0,-39.6333,177.0833,0.602023319,0.574183693,both,True,-39.63,177.08,39.6333,Morus_serrator_-39.63_177.08,2.582012432,2005.0,11.0,-39.6333,177.0833,2005-11-01,2005-11-30,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
641,573LaBarbera2017,Troglodytes_aedon,Troglodytes_aedon,Passeriformes,Troglodytidae,Wrens,Troglodytes_aedon,monogamy,single-year study,house_wren,42.4686,-76.4492,yes,microsatellite,2009,2009,April,August,2.0,0.0,23.0,23.0,641,-76.4492,2009,4.0,231.0,8.199999809,6.844827751,1.355172059,7.820000267,0.379999542,8.0,15.46000023,15.54620718,-0.086206956,16.18000042,-0.720000191,5.0,59.20000076,81.81724285,-22.61724209,93.31999969,-34.11999893,551.2000084,437.3172502,113.8827582,517.7200024,33.48000603,5.0,11.69999981,11.33999996,4.0,8.0,5.0,1.0,1.0,4.0,8.0,2009.0,42.4686,-76.4492,0.389026978,0.707225157,both,True,42.47,-76.45,42.4686,Troglodytes_aedon_42.47_-76.45,246.0081307,2009.0,4.0,42.4686,-76.4492,2009-04-01,2009-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,11.866524815502544,2.019923488772809,3.019974298451024,60.59770466318426,14.0,8.351903173658606,21.15720113118488,5.433233924108988
